knapPI_1_200_1000000_1
n 200
c 1027721
z 10547816
time 0.00
1,15094,400485,0
2,524506,756326,0
3,794416,379248,0
4,940992,845421,0
5,566649,680322,0
6,249237,215795,0
7,796457,658043,0
8,767815,942845,0
9,119446,524955,0
10,663422,949252,0
11,888791,861009,0
12,149359,125901,0
13,845667,881122,0
14,331598,581094,0
15,282007,738738,0
16,920544,488574,0
17,885334,865715,0
18,582766,278882,0
19,593994,731367,0
20,759893,659984,0
21,762633,73299,1
22,987131,549433,0
23,705428,415682,0
24,476700,890072,0
25,530617,797874,0
26,215874,500138,0
27,277720,253856,0
28,974419,387145,0
29,169794,37995,0
30,328196,191529,0
31,95997,36199,0
32,283116,583277,0
33,215908,580097,0
34,255539,159719,0
35,145707,935242,0
36,638569,736107,0
37,825537,41122,1
38,90931,141070,0
39,955726,476098,0
40,475487,753600,0
41,759772,236645,0
42,767513,507267,0
43,152081,141972,0
44,429943,909895,0
45,188058,683213,0
46,184303,699748,0
47,913764,689487,0
48,906536,471923,0
49,190724,817029,0
50,63789,425674,0
51,327479,198540,0
52,662142,145554,1
53,638339,522467,0
54,968641,247046,0
55,443196,289710,0
56,281494,540553,0
57,284066,233191,0
58,930824,618724,0
59,999208,605730,0
60,559711,536988,0
61,278800,972090,0
62,343314,919340,0
63,66289,427549,0
64,69401,4196,1
65,541466,770865,0
66,302689,779678,0
67,666833,665570,0
68,475225,814936,0
69,736244,203722,0
70,743849,73651,1
71,18113,176123,0
72,933379,871431,0
73,477361,478508,0
74,562065,407585,0
75,167486,441853,0
76,612686,159642,1
77,857286,397992,0
78,771889,536725,0
79,798024,561286,0
80,679491,161812,1
81,306891,428859,0
82,275090,860663,0
83,185181,281088,0
84,921214,724179,0
85,761017,554187,0
86,143472,896619,0
87,804418,247261,0
88,405419,16846,1
89,517356,929192,0
90,186682,957261,0
91,29306,15514,0
92,112201,12886,1
93,388385,203530,0
94,191952,964849,0
95,511500,183294,0
96,721194,731799,0
97,159737,162391,0
98,344324,364330,0
99,412992,102298,0
100,42224,632790,0
101,598260,45275,1
102,771097,989826,0
103,354210,832072,0
104,621649,802866,0
105,436919,167951,0
106,213063,498748,0
107,832958,856685,0
108,254804,9956,1
109,240518,748564,0
110,765428,524183,0
111,5537,929400,0
112,435346,6721,1
113,814153,681207,0
114,678971,21323,1
115,317662,160611,0
116,214197,592116,0
117,318091,8109,1
118,311529,686795,0
119,405126,399343,0
120,138747,897862,0
121,388469,481685,0
122,643770,907010,0
123,141934,931881,0
124,700723,576984,0
125,991895,289403,0
126,417568,78360,1
127,416172,305449,0
128,456958,933541,0
129,484383,896272,0
130,333308,592877,0
131,434970,353359,0
132,93583,952707,0
133,766048,544308,0
134,120930,767770,0
135,407569,433030,0
136,625003,386208,0
137,667020,915311,0
138,411609,602100,0
139,995887,463939,0
140,46825,108422,0
141,479930,492785,0
142,514904,415370,0
143,700241,673989,0
144,907379,674969,0
145,489376,309143,0
146,437962,599972,0
147,396889,467028,0
148,117443,223061,0
149,88216,689638,0
150,395338,561348,0
151,949160,289347,0
152,746406,658066,0
153,848159,461391,0
154,893031,505638,0
155,855204,525295,0
156,887420,693826,0
157,499153,681196,0
158,443425,632449,0
159,305331,289855,0
160,640565,652143,0
161,777838,695487,0
162,308009,939140,0
163,113918,550564,0
