knapPI_6_200_10000000_1
n 200
c 9972090
z 9972090
time 0.00
1,9400485,9400485,0
2,6015094,6015094,0
3,2756326,2756326,0
4,1524506,1524506,0
5,4379248,4379248,0
6,3794416,3794416,0
7,2845421,2845421,0
8,6940992,6940992,0
9,1680322,1680322,0
10,6566649,6566649,0
11,4215795,4215795,0
12,1249237,1249237,0
13,4658043,4658043,0
14,7796457,7796457,0
15,1942845,1942845,0
16,9767815,9767815,0
17,5524955,5524955,0
18,5119446,5119446,0
19,1949252,1949252,0
20,1663422,1663422,0
21,5861009,5861009,0
22,2888791,2888791,0
23,4125901,4125901,0
24,1149359,1149359,0
25,2881122,2881122,0
26,845667,845667,0
27,3581094,3581094,0
28,5331598,5331598,0
29,3738738,3738738,0
30,1282007,1282007,0
31,2488574,2488574,0
32,920544,920544,0
33,6865715,6865715,0
34,5885334,5885334,0
35,8278882,8278882,0
36,8582766,8582766,0
37,731367,731367,0
38,2593994,2593994,0
39,7659984,7659984,0
40,8759893,8759893,0
41,6073299,6073299,0
42,5762633,5762633,0
43,5549433,5549433,0
44,7987131,7987131,0
45,7415682,7415682,0
46,8705428,8705428,0
47,3890072,3890072,0
48,6476700,6476700,0
49,6797874,6797874,0
50,9530617,9530617,0
51,9500138,9500138,0
52,4215874,4215874,0
53,1253856,1253856,0
54,6277720,6277720,0
55,387145,387145,0
56,2974419,2974419,0
57,37995,37995,0
58,5169794,5169794,0
59,7191529,7191529,0
60,6328196,6328196,0
61,36199,36199,0
62,1095997,1095997,0
63,3583277,3583277,0
64,4283116,4283116,0
65,6580097,6580097,0
66,215908,215908,0
67,3159719,3159719,0
68,3255539,3255539,0
69,1935242,1935242,0
70,145707,145707,0
71,3736107,3736107,0
72,6638569,6638569,0
73,41122,41122,0
74,5825537,5825537,0
75,4141070,4141070,0
76,4090931,4090931,0
77,9476098,9476098,0
78,3955726,3955726,0
79,5753600,5753600,0
80,3475487,3475487,0
81,4236645,4236645,0
82,6759772,6759772,0
83,2507267,2507267,0
84,1767513,1767513,0
85,6141972,6141972,0
86,6152081,6152081,0
87,9909895,9909895,0
88,2429943,2429943,0
89,9683213,9683213,0
90,1188058,1188058,0
91,9699748,9699748,0
92,1184303,1184303,0
93,2689487,2689487,0
94,6913764,6913764,0
95,6471923,6471923,0
96,2906536,2906536,0
97,5817029,5817029,0
98,4190724,4190724,0
99,9425674,9425674,0
100,5063789,5063789,0
101,1198540,1198540,0
102,9327479,9327479,0
103,4145554,4145554,0
104,6662142,6662142,0
105,8522467,8522467,0
106,5638339,5638339,0
107,4247046,4247046,0
108,3968641,3968641,0
109,5289710,5289710,0
110,443196,443196,0
111,2540553,2540553,0
112,281494,281494,0
113,9233191,9233191,0
114,8284066,8284066,0
115,618724,618724,0
116,5930824,5930824,0
117,6605730,6605730,0
118,3999208,3999208,0
119,536988,536988,0
120,1559711,1559711,0
121,9972090,9972090,1
122,4278800,4278800,0
123,919340,919340,0
124,3343314,3343314,0
125,4427549,4427549,0
126,5066289,5066289,0
127,6004196,6004196,0
128,8069401,8069401,0
129,4770865,4770865,0
130,4541466,4541466,0
131,7779678,7779678,0
132,3302689,3302689,0
133,9665570,9665570,0
134,7666833,7666833,0
135,5814936,5814936,0
136,5475225,5475225,0
137,6203722,6203722,0
138,9736244,9736244,0
139,8073651,8073651,0
140,3743849,3743849,0
141,9176123,9176123,0
142,5018113,5018113,0
143,3871431,3871431,0
144,8933379,8933379,0
145,6478508,6478508,0
146,1477361,1477361,0
147,7407585,7407585,0
148,5562065,5562065,0
149,4441853,4441853,0
150,8167486,8167486,0
151,159642,159642,0
152,4612686,4612686,0
153,3397992,3397992,0
154,4857286,4857286,0
155,3536725,3536725,0
156,8771889,8771889,0
157,1561286,1561286,0
158,5798024,5798024,0
159,6161812,6161812,0
160,2679491,2679491,0
161,9428859,9428859,0
162,306891,306891,0
163,6860663,6860663,0
164,5275090,5275090,0
165,2281088,2281088,0
166,4185181,4185181,0
167,2724179,2724179,0
168,1921214,1921214,0
169,7554187,7554187,0
170,1761017,1761017,0
171,4896619,4896619,0
172,3143472,3143472,0
173,8247261,8247261,0
174,8804418,8804418,0
175,8016846,8016846,0
176,1405419,1405419,0
177,929192,929192,0
178,2517356,2517356,0
179,957261,957261,0
180,8186682,8186682,0
181,6015514,6015514,0
182,6029306,6029306,0
183,5012886,5012886,0
184,3112201,3112201,0
185,8203530,8203530,0
186,4388385,4388385,0
187,6964849,6964849,0
188,5191952,5191952,0
189,5183294,5183294,0
190,3511500,3511500,0
191,2731799,2731799,0
192,8721194,8721194,0
193,2162391,2162391,0
194,1159737,1159737,0
195,2364330,2364330,0
196,9344324,9344324,0
197,7102298,7102298,0
198,412992,412992,0
199,8632790,8632790,0
200,4042224,4042224,0
-----

knapPI_6_200_10000000_2
n 200
c 19171502
z 19171502
time 0.00
1,9434204,9434204,1
2,1627946,1627946,0
3,1072448,1072448,1
4,1222819,1222819,0
5,9008654,9008654,0
6,7581420,7581420,0
7,6698863,6698863,0
8,4478800,4478800,0
9,6665928,6665928,0
10,537406,537406,0
11,555294,555294,0
12,2872941,2872941,0
13,3725801,3725801,0
14,4254070,4254070,0
15,9662608,9662608,0
16,8875560,8875560,0
17,6350769,6350769,0
18,1226795,1226795,0
19,7291070,7291070,0
20,5076583,5076583,0
21,2845008,2845008,0
22,9668595,9668595,0
23,4867183,4867183,0
24,3305695,3305695,0
25,7250696,7250696,0
26,9595463,9595463,0
27,3749616,3749616,0
28,2732742,2732742,0
29,5826561,5826561,0
30,5959171,5959171,0
31,498801,498801,0
32,5704352,5704352,0
33,893481,893481,0
34,5198858,5198858,0
35,22396,22396,0
36,7152182,7152182,0
37,6540997,6540997,0
38,6538887,6538887,0
39,4589458,4589458,0
40,7741606,7741606,0
41,5411737,5411737,0
42,8507470,8507470,0
43,6367844,6367844,0
44,9239955,9239955,0
45,3908656,3908656,0
46,3651552,3651552,0
47,9676331,9676331,0
48,7152764,7152764,0
49,6683465,6683465,0
50,2052493,2052493,0
51,3060132,3060132,0
52,1768363,1768363,0
53,1679070,1679070,0
54,5489588,5489588,0
55,1838636,1838636,0
56,9681220,9681220,0
57,3577810,3577810,0
58,1506982,1506982,0
59,8749171,8749171,0
60,1595261,1595261,0
61,4873398,4873398,0
62,4458793,4458793,0
63,2696800,2696800,0
64,5346796,5346796,0
65,3117240,3117240,0
66,8670872,8670872,0
67,9279617,9279617,0
68,852347,852347,0
69,7192744,7192744,0
70,5145768,5145768,0
71,2488109,2488109,0
72,9729785,9729785,0
73,5633448,5633448,0
74,4764741,4764741,0
75,8746553,8746553,0
76,8842187,8842187,0
77,4050160,4050160,0
78,9357339,9357339,0
79,4367059,4367059,0
80,6105408,6105408,0
81,923451,923451,0
82,9094320,9094320,0
83,3419902,3419902,0
84,9293442,9293442,0
85,5435730,5435730,0
86,5241518,5241518,0
87,7918634,7918634,0
88,6713127,6713127,0
89,5639731,5639731,0
90,6857023,6857023,0
91,7768047,7768047,0
92,1254375,1254375,0
93,5035358,5035358,0
94,4730513,4730513,0
95,871526,871526,0
96,4305001,4305001,0
97,489659,489659,0
98,2681593,2681593,0
99,6917668,6917668,0
100,7301686,7301686,0
101,9118507,9118507,0
102,8237235,8237235,0
103,9181652,9181652,0
